ID:9949 SKID:AK0+649.5  timeStamp:2025-03-28 08:08:24:557
ID:9949 SKID:AK0+651.5  timeStamp:2025-03-28 08:08:24:745
ID:9949 SKID:AK0+652  timeStamp:2025-03-28 08:08:24:932
ID:9949 SKID:AK0+653.5  timeStamp:2025-03-28 08:08:25:110
ID:9949 SKID:AK0+655  timeStamp:2025-03-28 08:08:25:285
ID:9949 SKID:AK0+656  timeStamp:2025-03-28 08:08:25:464
ID:9949 SKID:AK0+657.5  timeStamp:2025-03-28 08:08:25:643
ID:9949 SKID:AK0+658  timeStamp:2025-03-28 08:08:25:832
ID:9949 SKID:AK0+659.5  timeStamp:2025-03-28 08:08:26:12
ID:9949 SKID:AK0+660  timeStamp:2025-03-28 08:08:26:194
ID:9949 SKID:AK0+661.5  timeStamp:2025-03-28 08:08:26:372
ID:9949 SKID:AK0+662.5  timeStamp:2025-03-28 08:08:26:871
ID:9949 SKID:AK0+664  timeStamp:2025-03-28 08:08:27:122
ID:9949 SKID:AK0+666  timeStamp:2025-03-28 08:08:27:300
ID:9949 SKID:AK0+666.5  timeStamp:2025-03-28 08:08:27:474
ID:9949 SKID:AK0+668  timeStamp:2025-03-28 08:08:27:651
ID:9949 SKID:AK0+668.5  timeStamp:2025-03-28 08:08:27:829
ID:9949 SKID:AK0+670  timeStamp:2025-03-28 08:08:28:20
ID:9949 SKID:AK0+671  timeStamp:2025-03-28 08:08:28:194
ID:9949 SKID:AK0+672.5  timeStamp:2025-03-28 08:08:28:373
ID:9949 SKID:AK0+673.5  timeStamp:2025-03-28 08:08:28:552
ID:9949 SKID:AK0+674.5  timeStamp:2025-03-28 08:08:28:731
ID:9949 SKID:AK0+675.5  timeStamp:2025-03-28 08:08:28:914
ID:9949 SKID:AK0+677.5  timeStamp:2025-03-28 08:08:29:97
ID:9949 SKID:AK0+678  timeStamp:2025-03-28 08:08:29:276
ID:9949 SKID:AK0+679.5  timeStamp:2025-03-28 08:08:29:455
ID:9949 SKID:AK0+680.5  timeStamp:2025-03-28 08:08:29:635
ID:9949 SKID:AK0+682  timeStamp:2025-03-28 08:08:29:816
ID:9949 SKID:AK0+683  timeStamp:2025-03-28 08:08:29:998
ID:9949 SKID:AK0+684.5  timeStamp:2025-03-28 08:08:30:181
ID:9949 SKID:AK0+685  timeStamp:2025-03-28 08:08:30:363
ID:9949 SKID:AK0+686.5  timeStamp:2025-03-28 08:08:30:545
ID:9949 SKID:AK0+687.5  timeStamp:2025-03-28 08:08:30:730
ID:9949 SKID:AK0+689  timeStamp:2025-03-28 08:08:30:905
ID:9949 SKID:AK0+690  timeStamp:2025-03-28 08:08:31:77
ID:9949 SKID:AK0+691.5  timeStamp:2025-03-28 08:08:31:258
ID:9949 SKID:AK0+692.5  timeStamp:2025-03-28 08:08:31:431
ID:9949 SKID:AK0+694  timeStamp:2025-03-28 08:08:31:608
ID:9949 SKID:AK0+694.5  timeStamp:2025-03-28 08:08:31:787
ID:9949 SKID:AK0+696  timeStamp:2025-03-28 08:08:31:973
ID:9949 SKID:AK0+697  timeStamp:2025-03-28 08:08:32:164
ID:9949 SKID:AK0+698  timeStamp:2025-03-28 08:08:32:330
ID:9949 SKID:AK0+699.5  timeStamp:2025-03-28 08:08:32:494
ID:9949 SKID:AK0+700.5  timeStamp:2025-03-28 08:08:32:660
ID:9949 SKID:AK0+701.5  timeStamp:2025-03-28 08:08:32:827
ID:9949 SKID:AK0+703  timeStamp:2025-03-28 08:08:32:998
ID:9949 SKID:AK0+704.5  timeStamp:2025-03-28 08:08:33:167
ID:9949 SKID:AK0+705.5  timeStamp:2025-03-28 08:08:33:341
ID:9949 SKID:AK0+706  timeStamp:2025-03-28 08:08:33:505
ID:9949 SKID:AK0+707.5  timeStamp:2025-03-28 08:08:33:693
ID:9949 SKID:AK0+708.5  timeStamp:2025-03-28 08:08:33:875
ID:9949 SKID:AK0+710  timeStamp:2025-03-28 08:08:34:54
ID:9949 SKID:AK0+711  timeStamp:2025-03-28 08:08:34:251
ID:9949 SKID:AK0+712  timeStamp:2025-03-28 08:08:34:431
ID:9949 SKID:AK0+713.5  timeStamp:2025-03-28 08:08:34:942
