ID:9932 SKID:K1122+111.5  timeStamp:2025-03-28 08:08:24:557
ID:9932 SKID:K1122+542.5  timeStamp:2025-03-28 08:09:31:759
ID:9932 SKID:K1122+543.5  timeStamp:2025-03-28 08:09:31:939
ID:9932 SKID:K1122+544.5  timeStamp:2025-03-28 08:09:32:121
ID:9932 SKID:K1122+545.5  timeStamp:2025-03-28 08:09:32:300
ID:9932 SKID:K1122+547  timeStamp:2025-03-28 08:09:32:477
ID:9932 SKID:K1122+548  timeStamp:2025-03-28 08:09:32:667
ID:9932 SKID:K1122+549  timeStamp:2025-03-28 08:09:32:843
ID:9932 SKID:K1122+550.5  timeStamp:2025-03-28 08:09:33:19
ID:9932 SKID:K1122+552  timeStamp:2025-03-28 08:09:33:200
ID:9932 SKID:K1122+553  timeStamp:2025-03-28 08:09:33:382
ID:9932 SKID:K1122+554  timeStamp:2025-03-28 08:09:33:558
ID:9932 SKID:K1122+555  timeStamp:2025-03-28 08:09:33:733
ID:9932 SKID:K1122+556.5  timeStamp:2025-03-28 08:09:33:914
ID:9932 SKID:K1122+557.5  timeStamp:2025-03-28 08:09:34:83
ID:9932 SKID:K1122+559  timeStamp:2025-03-28 08:09:34:258
ID:9932 SKID:K1122+560  timeStamp:2025-03-28 08:09:34:437
ID:9932 SKID:K1122+561  timeStamp:2025-03-28 08:09:34:619
ID:9932 SKID:K1122+562  timeStamp:2025-03-28 08:09:34:794
ID:9932 SKID:K1122+563.5  timeStamp:2025-03-28 08:09:34:970
ID:9932 SKID:K1122+564.5  timeStamp:2025-03-28 08:09:35:147
ID:9932 SKID:K1122+565.5  timeStamp:2025-03-28 08:09:35:322
ID:9932 SKID:K1122+567  timeStamp:2025-03-28 08:09:35:494
ID:9932 SKID:K1122+568  timeStamp:2025-03-28 08:09:35:663
ID:9932 SKID:K1122+569.5  timeStamp:2025-03-28 08:09:35:834
ID:9932 SKID:K1122+570.5  timeStamp:2025-03-28 08:09:36:16
ID:9932 SKID:K1122+571.5  timeStamp:2025-03-28 08:09:36:193
ID:9932 SKID:K1122+573  timeStamp:2025-03-28 08:09:36:370
ID:9932 SKID:K1122+574  timeStamp:2025-03-28 08:09:36:545
