ID:9955 SKID:AK0+539.5  timeStamp:2025-03-28 08:08:24:557
ID:9955 SKID:AK0+541  timeStamp:2025-03-28 08:08:24:745
ID:9955 SKID:AK0+543  timeStamp:2025-03-28 08:08:24:932
ID:9955 SKID:AK0+544.5  timeStamp:2025-03-28 08:08:25:110
ID:9955 SKID:AK0+546  timeStamp:2025-03-28 08:08:25:285
ID:9955 SKID:AK0+547.5  timeStamp:2025-03-28 08:08:25:464
ID:9955 SKID:AK0+549  timeStamp:2025-03-28 08:08:25:643
ID:9955 SKID:AK0+551  timeStamp:2025-03-28 08:08:25:832
ID:9955 SKID:AK0+552.5  timeStamp:2025-03-28 08:08:26:12
ID:9955 SKID:AK0+554.5  timeStamp:2025-03-28 08:08:26:194
ID:9955 SKID:AK0+555.5  timeStamp:2025-03-28 08:08:26:372
ID:9955 SKID:AK0+557.5  timeStamp:2025-03-28 08:08:26:871
ID:9955 SKID:AK0+559  timeStamp:2025-03-28 08:08:27:122
ID:9955 SKID:AK0+561  timeStamp:2025-03-28 08:08:27:300
ID:9955 SKID:AK0+562.5  timeStamp:2025-03-28 08:08:27:474
ID:9955 SKID:AK0+564.5  timeStamp:2025-03-28 08:08:27:651
ID:9955 SKID:AK0+566  timeStamp:2025-03-28 08:08:27:829
ID:9955 SKID:AK0+567.5  timeStamp:2025-03-28 08:08:28:20
ID:9955 SKID:AK0+569  timeStamp:2025-03-28 08:08:28:194
ID:9955 SKID:AK0+571  timeStamp:2025-03-28 08:08:28:373
ID:9955 SKID:AK0+572.5  timeStamp:2025-03-28 08:08:28:552
ID:9955 SKID:AK0+574  timeStamp:2025-03-28 08:08:28:731
ID:9955 SKID:AK0+575.5  timeStamp:2025-03-28 08:08:28:914
ID:9955 SKID:AK0+577.5  timeStamp:2025-03-28 08:08:29:97
ID:9955 SKID:AK0+579  timeStamp:2025-03-28 08:08:29:276
ID:9955 SKID:AK0+580.5  timeStamp:2025-03-28 08:08:29:455
ID:9955 SKID:AK0+582  timeStamp:2025-03-28 08:08:29:635
ID:9955 SKID:AK0+584  timeStamp:2025-03-28 08:08:29:816
ID:9955 SKID:AK0+585.5  timeStamp:2025-03-28 08:08:29:998
ID:9955 SKID:AK0+587  timeStamp:2025-03-28 08:08:30:181
ID:9955 SKID:AK0+588.5  timeStamp:2025-03-28 08:08:30:363
ID:9955 SKID:AK0+591  timeStamp:2025-03-28 08:08:30:545
ID:9955 SKID:AK0+592.5  timeStamp:2025-03-28 08:08:30:730
ID:9955 SKID:AK0+594  timeStamp:2025-03-28 08:08:30:905
ID:9955 SKID:AK0+595.5  timeStamp:2025-03-28 08:08:31:77
ID:9955 SKID:AK0+597.5  timeStamp:2025-03-28 08:08:31:258
ID:9955 SKID:AK0+599  timeStamp:2025-03-28 08:08:31:431
ID:9955 SKID:K1122+93.5  timeStamp:2025-03-28 08:08:31:608
ID:9955 SKID:AK0+602.5  timeStamp:2025-03-28 08:08:31:787
ID:9955 SKID:AK0+604  timeStamp:2025-03-28 08:08:31:973
ID:9955 SKID:K1122+91.5  timeStamp:2025-03-28 08:08:32:164
ID:9955 SKID:AK0+607  timeStamp:2025-03-28 08:08:32:330
ID:9955 SKID:AK0+609  timeStamp:2025-03-28 08:08:32:494
ID:9955 SKID:AK0+610.5  timeStamp:2025-03-28 08:08:32:660
ID:9955 SKID:AK0+612  timeStamp:2025-03-28 08:08:32:827
ID:9955 SKID:AK0+614  timeStamp:2025-03-28 08:08:32:998
ID:9955 SKID:AK0+615.5  timeStamp:2025-03-28 08:08:33:167
ID:9955 SKID:AK0+617  timeStamp:2025-03-28 08:08:33:341
ID:9955 SKID:AK0+619.5  timeStamp:2025-03-28 08:08:33:505
ID:9955 SKID:AK0+621  timeStamp:2025-03-28 08:08:33:693
ID:9955 SKID:AK0+622.5  timeStamp:2025-03-28 08:08:33:875
ID:9955 SKID:AK0+624  timeStamp:2025-03-28 08:08:34:54
ID:9955 SKID:AK0+625.5  timeStamp:2025-03-28 08:08:34:251
ID:9955 SKID:AK0+627.5  timeStamp:2025-03-28 08:08:34:431
ID:9955 SKID:AK0+629  timeStamp:2025-03-28 08:08:34:942
ID:9955 SKID:AK0+630.5  timeStamp:2025-03-28 08:08:35:200
ID:9955 SKID:AK0+633  timeStamp:2025-03-28 08:08:35:376
ID:9955 SKID:AK0+634  timeStamp:2025-03-28 08:08:35:551
ID:9955 SKID:AK0+635.5  timeStamp:2025-03-28 08:08:35:725
ID:9955 SKID:AK0+637  timeStamp:2025-03-28 08:08:35:909
ID:9955 SKID:AK0+638.5  timeStamp:2025-03-28 08:08:36:102
ID:9955 SKID:AK0+640  timeStamp:2025-03-28 08:08:36:291
ID:9955 SKID:AK0+642.5  timeStamp:2025-03-28 08:08:36:473
ID:9955 SKID:AK0+644  timeStamp:2025-03-28 08:08:36:658
ID:9955 SKID:AK0+645.5  timeStamp:2025-03-28 08:08:36:843
ID:9955 SKID:AK0+647.5  timeStamp:2025-03-28 08:08:37:27
ID:9955 SKID:AK0+649  timeStamp:2025-03-28 08:08:37:206
ID:9955 SKID:AK0+650.5  timeStamp:2025-03-28 08:08:37:389
ID:9955 SKID:AK0+652  timeStamp:2025-03-28 08:08:37:578
ID:9955 SKID:AK0+653.5  timeStamp:2025-03-28 08:08:37:754
