ID:9933 SKID:K1122+465.5  timeStamp:2025-03-28 08:08:24:557
ID:9933 SKID:K1122+571.5  timeStamp:2025-03-28 08:08:37:940
ID:9933 SKID:K1122+573  timeStamp:2025-03-28 08:08:38:122
ID:9933 SKID:K1122+574  timeStamp:2025-03-28 08:08:38:299
ID:9933 SKID:K1122+575.5  timeStamp:2025-03-28 08:08:38:473
ID:9933 SKID:K1122+577  timeStamp:2025-03-28 08:08:38:649
ID:9933 SKID:K1122+578.5  timeStamp:2025-03-28 08:08:38:829
ID:9933 SKID:K1122+580  timeStamp:2025-03-28 08:08:39:12
ID:9933 SKID:K1122+581.5  timeStamp:2025-03-28 08:08:39:199
ID:9933 SKID:K1122+583  timeStamp:2025-03-28 08:08:39:380
ID:9933 SKID:K1122+584.5  timeStamp:2025-03-28 08:08:39:559
ID:9933 SKID:K1122+586  timeStamp:2025-03-28 08:08:39:743
ID:9933 SKID:K1122+588  timeStamp:2025-03-28 08:08:39:926
ID:9933 SKID:K1122+589.5  timeStamp:2025-03-28 08:08:40:115
ID:9933 SKID:K1122+591  timeStamp:2025-03-28 08:08:40:296
ID:9933 SKID:K1122+592.5  timeStamp:2025-03-28 08:08:40:475
ID:9933 SKID:K1122+594  timeStamp:2025-03-28 08:08:40:647
ID:9933 SKID:K1122+595.5  timeStamp:2025-03-28 08:08:40:822
ID:9933 SKID:K1122+597  timeStamp:2025-03-28 08:08:40:997
ID:9933 SKID:K1122+598.5  timeStamp:2025-03-28 08:08:41:177
ID:9933 SKID:K1122+600  timeStamp:2025-03-28 08:08:41:376
ID:9933 SKID:K1122+601.5  timeStamp:2025-03-28 08:08:41:552
ID:9933 SKID:K1122+603  timeStamp:2025-03-28 08:08:41:716
ID:9933 SKID:K1122+604.5  timeStamp:2025-03-28 08:08:41:876
ID:9933 SKID:K1122+606.5  timeStamp:2025-03-28 08:08:42:47
ID:9933 SKID:K1122+607.5  timeStamp:2025-03-28 08:08:42:221
ID:9933 SKID:K1122+609  timeStamp:2025-03-28 08:08:42:381
ID:9933 SKID:K1122+610.5  timeStamp:2025-03-28 08:08:42:542
ID:9933 SKID:K1122+612.5  timeStamp:2025-03-28 08:08:42:702
ID:9933 SKID:K1122+613.5  timeStamp:2025-03-28 08:08:43:161
ID:9933 SKID:K1122+615  timeStamp:2025-03-28 08:08:43:396
ID:9933 SKID:K1122+616.5  timeStamp:2025-03-28 08:08:43:565
ID:9933 SKID:K1122+618.5  timeStamp:2025-03-28 08:08:43:732
ID:9933 SKID:K1122+619.5  timeStamp:2025-03-28 08:08:43:902
ID:9933 SKID:K1122+621  timeStamp:2025-03-28 08:08:44:80
ID:9933 SKID:K1122+622.5  timeStamp:2025-03-28 08:08:44:251
ID:9933 SKID:K1122+624.5  timeStamp:2025-03-28 08:08:44:423
ID:9933 SKID:K1122+625.5  timeStamp:2025-03-28 08:08:44:596
ID:9933 SKID:K1122+627  timeStamp:2025-03-28 08:08:44:768
ID:9933 SKID:K1122+628.5  timeStamp:2025-03-28 08:08:44:943
ID:9933 SKID:K1122+630.5  timeStamp:2025-03-28 08:08:45:121
ID:9933 SKID:K1122+631.5  timeStamp:2025-03-28 08:08:45:299
ID:9933 SKID:K1122+633  timeStamp:2025-03-28 08:08:45:472
ID:9933 SKID:K1122+634.5  timeStamp:2025-03-28 08:08:45:649
ID:9933 SKID:K1122+636.5  timeStamp:2025-03-28 08:08:45:819
ID:9933 SKID:K1122+637.5  timeStamp:2025-03-28 08:08:45:989
ID:9933 SKID:K1122+639  timeStamp:2025-03-28 08:08:46:163
ID:9933 SKID:K1122+641  timeStamp:2025-03-28 08:08:46:338
ID:9933 SKID:K1122+642.5  timeStamp:2025-03-28 08:08:46:511
ID:9933 SKID:K1122+643.5  timeStamp:2025-03-28 08:08:46:688
ID:9933 SKID:K1122+645  timeStamp:2025-03-28 08:08:46:870
ID:9933 SKID:K1122+646.5  timeStamp:2025-03-28 08:08:47:40
ID:9933 SKID:K1122+648.5  timeStamp:2025-03-28 08:08:47:213
ID:9933 SKID:K1122+649.5  timeStamp:2025-03-28 08:08:47:395
ID:9933 SKID:K1122+651.5  timeStamp:2025-03-28 08:08:47:562
ID:9933 SKID:K1122+653  timeStamp:2025-03-28 08:08:47:734
ID:9933 SKID:K1122+654.5  timeStamp:2025-03-28 08:08:47:902
ID:9933 SKID:K1122+656  timeStamp:2025-03-28 08:08:48:87
ID:9933 SKID:K1122+657.5  timeStamp:2025-03-28 08:08:48:274
ID:9933 SKID:K1122+659  timeStamp:2025-03-28 08:08:48:464
ID:9933 SKID:K1122+660.5  timeStamp:2025-03-28 08:08:48:646
ID:9933 SKID:K1122+662  timeStamp:2025-03-28 08:08:48:838
ID:9933 SKID:K1122+663.5  timeStamp:2025-03-28 08:08:49:06
ID:9933 SKID:K1122+666.5  timeStamp:2025-03-28 08:08:49:356
ID:9933 SKID:K1122+665  timeStamp:2025-03-28 08:08:49:176
ID:9933 SKID:K1122+668  timeStamp:2025-03-28 08:08:49:521
ID:9933 SKID:K1122+669.5  timeStamp:2025-03-28 08:08:49:697
ID:9933 SKID:K1122+671  timeStamp:2025-03-28 08:08:49:867
ID:9933 SKID:K1122+672.5  timeStamp:2025-03-28 08:08:50:47
ID:9933 SKID:K1122+674  timeStamp:2025-03-28 08:08:50:217
ID:9933 SKID:K1122+675.5  timeStamp:2025-03-28 08:08:50:393
ID:9933 SKID:K1122+677  timeStamp:2025-03-28 08:08:50:575
ID:9933 SKID:K1122+678.5  timeStamp:2025-03-28 08:08:50:746
ID:9933 SKID:K1122+680  timeStamp:2025-03-28 08:08:51:201
ID:9933 SKID:K1122+681.5  timeStamp:2025-03-28 08:08:51:447
ID:9933 SKID:K1122+683  timeStamp:2025-03-28 08:08:51:618
ID:9933 SKID:K1122+684.5  timeStamp:2025-03-28 08:08:51:786
ID:9933 SKID:K1122+686  timeStamp:2025-03-28 08:08:51:952
ID:9933 SKID:K1122+687.5  timeStamp:2025-03-28 08:08:52:123
ID:9933 SKID:K1122+689  timeStamp:2025-03-28 08:08:52:290
ID:9933 SKID:K1122+690.5  timeStamp:2025-03-28 08:08:52:462
ID:9933 SKID:K1122+692  timeStamp:2025-03-28 08:08:52:639
ID:9933 SKID:K1122+693.5  timeStamp:2025-03-28 08:08:52:820
ID:9933 SKID:K1122+695  timeStamp:2025-03-28 08:08:53:01
ID:9933 SKID:K1122+696.5  timeStamp:2025-03-28 08:08:53:190
ID:9933 SKID:K1122+698  timeStamp:2025-03-28 08:08:53:372
ID:9933 SKID:K1122+699.5  timeStamp:2025-03-28 08:08:53:550
ID:9933 SKID:K1122+701  timeStamp:2025-03-28 08:08:53:736
ID:9933 SKID:K1122+702.5  timeStamp:2025-03-28 08:08:53:928
ID:9933 SKID:K1122+704  timeStamp:2025-03-28 08:08:54:113
ID:9933 SKID:K1122+705.5  timeStamp:2025-03-28 08:08:54:293
ID:9933 SKID:K1122+707  timeStamp:2025-03-28 08:08:54:482
ID:9933 SKID:K1122+708.5  timeStamp:2025-03-28 08:08:54:667
ID:9933 SKID:K1122+710  timeStamp:2025-03-28 08:08:54:854
ID:9933 SKID:K1122+711.5  timeStamp:2025-03-28 08:08:55:38
ID:9933 SKID:K1122+714  timeStamp:2025-03-28 08:08:55:219
ID:9933 SKID:K1122+714.5  timeStamp:2025-03-28 08:08:55:410
ID:9933 SKID:K1122+716  timeStamp:2025-03-28 08:08:55:591
ID:9933 SKID:K1122+717.5  timeStamp:2025-03-28 08:08:55:775
ID:9933 SKID:K1122+719.5  timeStamp:2025-03-28 08:08:55:959
ID:9933 SKID:K1122+720.5  timeStamp:2025-03-28 08:08:56:142
ID:9933 SKID:K1122+722.5  timeStamp:2025-03-28 08:08:56:321
ID:9933 SKID:K1122+724  timeStamp:2025-03-28 08:08:56:514
ID:9933 SKID:K1122+725.5  timeStamp:2025-03-28 08:08:56:696
ID:9933 SKID:K1122+727  timeStamp:2025-03-28 08:08:56:875
ID:9933 SKID:K1122+728  timeStamp:2025-03-28 08:08:57:77
ID:9933 SKID:K1122+729.5  timeStamp:2025-03-28 08:08:57:262
ID:9933 SKID:K1122+731.5  timeStamp:2025-03-28 08:08:57:447
ID:9933 SKID:K1122+732.5  timeStamp:2025-03-28 08:08:57:637
ID:9933 SKID:K1122+734.5  timeStamp:2025-03-28 08:08:57:820
ID:9933 SKID:K1122+736  timeStamp:2025-03-28 08:08:57:999
ID:9933 SKID:K1122+737.5  timeStamp:2025-03-28 08:08:58:178
ID:9933 SKID:K1122+739  timeStamp:2025-03-28 08:08:58:357
ID:9933 SKID:K1122+740.5  timeStamp:2025-03-28 08:08:58:540
ID:9933 SKID:K1122+742  timeStamp:2025-03-28 08:08:58:723
ID:9933 SKID:K1122+743.5  timeStamp:2025-03-28 08:08:58:898
ID:9933 SKID:K1122+745  timeStamp:2025-03-28 08:08:59:359
ID:9933 SKID:K1122+746.5  timeStamp:2025-03-28 08:08:59:624
ID:9933 SKID:K1122+748  timeStamp:2025-03-28 08:08:59:804
ID:9933 SKID:K1122+749.5  timeStamp:2025-03-28 08:08:59:989
ID:9933 SKID:K1122+751  timeStamp:2025-03-28 08:09:00:168
ID:9933 SKID:K1122+752.5  timeStamp:2025-03-28 08:09:00:345
ID:9933 SKID:K1122+754  timeStamp:2025-03-28 08:09:00:528
ID:9933 SKID:K1122+755.5  timeStamp:2025-03-28 08:09:00:700
ID:9933 SKID:K1122+757  timeStamp:2025-03-28 08:09:00:876
ID:9933 SKID:K1122+758.5  timeStamp:2025-03-28 08:09:01:50
ID:9933 SKID:K1122+760  timeStamp:2025-03-28 08:09:01:226
ID:9933 SKID:K1122+761.5  timeStamp:2025-03-28 08:09:01:410
ID:9933 SKID:K1122+763  timeStamp:2025-03-28 08:09:01:587
ID:9933 SKID:K1122+764.5  timeStamp:2025-03-28 08:09:01:764
ID:9933 SKID:K1122+766  timeStamp:2025-03-28 08:09:01:967
ID:9933 SKID:K1122+767.5  timeStamp:2025-03-28 08:09:02:144
ID:9933 SKID:K1122+769  timeStamp:2025-03-28 08:09:02:330
ID:9933 SKID:K1122+770.5  timeStamp:2025-03-28 08:09:02:506
ID:9933 SKID:K1122+773  timeStamp:2025-03-28 08:09:02:693
ID:9933 SKID:K1122+773.5  timeStamp:2025-03-28 08:09:02:872
ID:9933 SKID:K1122+775  timeStamp:2025-03-28 08:09:03:57
ID:9933 SKID:K1122+776.5  timeStamp:2025-03-28 08:09:03:240
ID:9933 SKID:K1122+778  timeStamp:2025-03-28 08:09:03:417
ID:9933 SKID:K1122+779.5  timeStamp:2025-03-28 08:09:03:599
ID:9933 SKID:K1122+781  timeStamp:2025-03-28 08:09:03:776
ID:9933 SKID:K1122+782.5  timeStamp:2025-03-28 08:09:03:963
ID:9933 SKID:K1122+784  timeStamp:2025-03-28 08:09:04:145
ID:9933 SKID:K1122+786  timeStamp:2025-03-28 08:09:04:327
ID:9933 SKID:K1122+787.5  timeStamp:2025-03-28 08:09:04:511
ID:9933 SKID:K1122+789  timeStamp:2025-03-28 08:09:04:695
ID:9933 SKID:K1122+791  timeStamp:2025-03-28 08:09:04:891
ID:9933 SKID:K1122+791.5  timeStamp:2025-03-28 08:09:05:73
ID:9933 SKID:K1122+793  timeStamp:2025-03-28 08:09:05:249
ID:9933 SKID:K1122+794.5  timeStamp:2025-03-28 08:09:05:430
ID:9933 SKID:K1122+796  timeStamp:2025-03-28 08:09:05:618
ID:9933 SKID:K1122+798  timeStamp:2025-03-28 08:09:05:802
ID:9933 SKID:K1122+801  timeStamp:2025-03-28 08:09:06:163
ID:9933 SKID:K1122+799.5  timeStamp:2025-03-28 08:09:05:989
ID:9933 SKID:K1122+803  timeStamp:2025-03-28 08:09:06:331
ID:9933 SKID:K1122+804  timeStamp:2025-03-28 08:09:06:499
ID:9933 SKID:K1122+805  timeStamp:2025-03-28 08:09:06:672
ID:9933 SKID:K1122+807  timeStamp:2025-03-28 08:09:06:850
ID:9933 SKID:K1122+809  timeStamp:2025-03-28 08:09:07:31
ID:9933 SKID:K1122+809.5  timeStamp:2025-03-28 08:09:07:205
ID:9933 SKID:K1122+811.5  timeStamp:2025-03-28 08:09:07:679
ID:9933 SKID:K1122+813  timeStamp:2025-03-28 08:09:07:916
ID:9933 SKID:K1122+815  timeStamp:2025-03-28 08:09:08:86
ID:9933 SKID:K1122+816  timeStamp:2025-03-28 08:09:08:254
ID:9933 SKID:K1122+817.5  timeStamp:2025-03-28 08:09:08:421
ID:9933 SKID:K1122+819  timeStamp:2025-03-28 08:09:08:591
ID:9933 SKID:K1122+821  timeStamp:2025-03-28 08:09:08:764
ID:9933 SKID:K1122+822  timeStamp:2025-03-28 08:09:08:938
ID:9933 SKID:K1122+823.5  timeStamp:2025-03-28 08:09:09:107
ID:9933 SKID:K1122+825  timeStamp:2025-03-28 08:09:09:294
ID:9933 SKID:K1122+826.5  timeStamp:2025-03-28 08:09:09:468
ID:9933 SKID:K1122+828  timeStamp:2025-03-28 08:09:09:637
ID:9933 SKID:K1122+829.5  timeStamp:2025-03-28 08:09:09:814
ID:9933 SKID:K1122+831  timeStamp:2025-03-28 08:09:09:986
ID:9933 SKID:K1122+832.5  timeStamp:2025-03-28 08:09:10:155
ID:9933 SKID:K1122+834  timeStamp:2025-03-28 08:09:10:324
ID:9933 SKID:K1122+835.5  timeStamp:2025-03-28 08:09:10:502
ID:9933 SKID:K1122+837  timeStamp:2025-03-28 08:09:10:675
ID:9933 SKID:K1122+838.5  timeStamp:2025-03-28 08:09:10:852
ID:9933 SKID:K1122+840  timeStamp:2025-03-28 08:09:11:34
ID:9933 SKID:K1122+841.5  timeStamp:2025-03-28 08:09:11:206
ID:9933 SKID:K1122+843.5  timeStamp:2025-03-28 08:09:11:374
ID:9933 SKID:K1122+845  timeStamp:2025-03-28 08:09:11:545
ID:9933 SKID:K1122+846.5  timeStamp:2025-03-28 08:09:11:712
ID:9933 SKID:K1122+847.5  timeStamp:2025-03-28 08:09:11:883
ID:9933 SKID:K1122+849  timeStamp:2025-03-28 08:09:12:51
ID:9933 SKID:K1122+850.5  timeStamp:2025-03-28 08:09:12:222
ID:9933 SKID:K1122+852  timeStamp:2025-03-28 08:09:12:392
ID:9933 SKID:K1122+853.5  timeStamp:2025-03-28 08:09:12:561
ID:9933 SKID:K1122+855  timeStamp:2025-03-28 08:09:12:728
ID:9933 SKID:K1122+857  timeStamp:2025-03-28 08:09:12:894
ID:9933 SKID:K1122+858.5  timeStamp:2025-03-28 08:09:13:61
ID:9933 SKID:K1122+860  timeStamp:2025-03-28 08:09:13:226
ID:9933 SKID:K1122+861.5  timeStamp:2025-03-28 08:09:13:398
ID:9933 SKID:K1122+863  timeStamp:2025-03-28 08:09:13:561
ID:9933 SKID:K1122+864.5  timeStamp:2025-03-28 08:09:13:721
ID:9933 SKID:K1122+865.5  timeStamp:2025-03-28 08:09:13:886
ID:9933 SKID:K1122+867.5  timeStamp:2025-03-28 08:09:14:51
ID:9933 SKID:K1122+869  timeStamp:2025-03-28 08:09:14:218
ID:9933 SKID:K1122+870.5  timeStamp:2025-03-28 08:09:14:378
ID:9933 SKID:K1122+872  timeStamp:2025-03-28 08:09:14:537
ID:9933 SKID:K1122+873.5  timeStamp:2025-03-28 08:09:14:693
ID:9933 SKID:K1122+875  timeStamp:2025-03-28 08:09:14:857
ID:9933 SKID:K1122+876.5  timeStamp:2025-03-28 08:09:15:16
ID:9933 SKID:K1122+878  timeStamp:2025-03-28 08:09:15:459
ID:9933 SKID:K1122+879.5  timeStamp:2025-03-28 08:09:15:691
ID:9933 SKID:K1122+881  timeStamp:2025-03-28 08:09:15:864
ID:9933 SKID:K1122+882.5  timeStamp:2025-03-28 08:09:16:31
ID:9933 SKID:K1122+884  timeStamp:2025-03-28 08:09:16:195
ID:9933 SKID:K1122+886  timeStamp:2025-03-28 08:09:16:358
ID:9933 SKID:K1122+887  timeStamp:2025-03-28 08:09:16:519
ID:9933 SKID:K1122+888.5  timeStamp:2025-03-28 08:09:16:689
ID:9933 SKID:K1122+890  timeStamp:2025-03-28 08:09:16:871
ID:9933 SKID:K1122+892  timeStamp:2025-03-28 08:09:17:34
ID:9933 SKID:K1122+893  timeStamp:2025-03-28 08:09:17:192
ID:9933 SKID:K1122+894.5  timeStamp:2025-03-28 08:09:17:351
ID:9933 SKID:K1122+896  timeStamp:2025-03-28 08:09:17:509
ID:9933 SKID:K1122+898  timeStamp:2025-03-28 08:09:17:668
ID:9933 SKID:K1122+899  timeStamp:2025-03-28 08:09:17:842
ID:9933 SKID:K1122+900.5  timeStamp:2025-03-28 08:09:18:08
ID:9933 SKID:K1122+902  timeStamp:2025-03-28 08:09:18:169
ID:9933 SKID:K1122+904  timeStamp:2025-03-28 08:09:18:335
ID:9933 SKID:K1122+905  timeStamp:2025-03-28 08:09:18:491
ID:9933 SKID:K1122+906.5  timeStamp:2025-03-28 08:09:18:653
ID:9933 SKID:K1122+908.5  timeStamp:2025-03-28 08:09:18:819
ID:9933 SKID:K1122+910  timeStamp:2025-03-28 08:09:18:991
ID:9933 SKID:K1122+911.5  timeStamp:2025-03-28 08:09:19:151
ID:9933 SKID:K1122+912.5  timeStamp:2025-03-28 08:09:19:323
ID:9933 SKID:K1122+914  timeStamp:2025-03-28 08:09:19:484
ID:9933 SKID:K1122+916  timeStamp:2025-03-28 08:09:19:646
ID:9933 SKID:K1122+917.5  timeStamp:2025-03-28 08:09:19:805
ID:9933 SKID:K1122+919  timeStamp:2025-03-28 08:09:19:970
ID:9933 SKID:K1122+920  timeStamp:2025-03-28 08:09:20:130
ID:9933 SKID:K1122+922  timeStamp:2025-03-28 08:09:20:290
ID:9933 SKID:K1122+923  timeStamp:2025-03-28 08:09:20:449
ID:9933 SKID:K1122+924.5  timeStamp:2025-03-28 08:09:20:602
ID:9933 SKID:K1122+926.5  timeStamp:2025-03-28 08:09:20:751
ID:9933 SKID:K1122+928  timeStamp:2025-03-28 08:09:20:905
ID:9933 SKID:K1122+929.5  timeStamp:2025-03-28 08:09:21:61
ID:9933 SKID:K1122+931  timeStamp:2025-03-28 08:09:21:216
ID:9933 SKID:K1122+932.5  timeStamp:2025-03-28 08:09:21:367
ID:9933 SKID:K1122+934  timeStamp:2025-03-28 08:09:21:519
ID:9933 SKID:K1122+935.5  timeStamp:2025-03-28 08:09:21:670
ID:9933 SKID:K1122+936.5  timeStamp:2025-03-28 08:09:21:816
ID:9933 SKID:K1122+938.5  timeStamp:2025-03-28 08:09:21:972
ID:9933 SKID:K1122+940  timeStamp:2025-03-28 08:09:22:120
ID:9933 SKID:K1122+941.5  timeStamp:2025-03-28 08:09:22:273
ID:9933 SKID:K1122+943  timeStamp:2025-03-28 08:09:22:434
ID:9933 SKID:K1122+944.5  timeStamp:2025-03-28 08:09:22:588
ID:9933 SKID:K1122+946  timeStamp:2025-03-28 08:09:22:990
ID:9933 SKID:K1122+947.5  timeStamp:2025-03-28 08:09:23:238
ID:9933 SKID:K1122+949  timeStamp:2025-03-28 08:09:23:398
ID:9933 SKID:K1122+950.5  timeStamp:2025-03-28 08:09:23:556
ID:9933 SKID:K1122+952  timeStamp:2025-03-28 08:09:23:716
ID:9933 SKID:K1122+953.5  timeStamp:2025-03-28 08:09:23:875
ID:9933 SKID:K1122+955  timeStamp:2025-03-28 08:09:24:39
ID:9933 SKID:K1122+956.5  timeStamp:2025-03-28 08:09:24:197
ID:9933 SKID:K1122+958  timeStamp:2025-03-28 08:09:24:352
ID:9933 SKID:K1122+959.5  timeStamp:2025-03-28 08:09:24:509
ID:9933 SKID:K1122+961  timeStamp:2025-03-28 08:09:24:677
ID:9933 SKID:K1122+963.5  timeStamp:2025-03-28 08:09:24:832
ID:9933 SKID:K1122+964  timeStamp:2025-03-28 08:09:24:995
ID:9933 SKID:K1122+965.5  timeStamp:2025-03-28 08:09:25:150
ID:9933 SKID:K1122+967  timeStamp:2025-03-28 08:09:25:307
ID:9933 SKID:K1122+968.5  timeStamp:2025-03-28 08:09:25:468
ID:9933 SKID:K1122+970  timeStamp:2025-03-28 08:09:25:626
ID:9933 SKID:K1122+971.5  timeStamp:2025-03-28 08:09:25:779
ID:9933 SKID:K1122+973.5  timeStamp:2025-03-28 08:09:25:935
ID:9933 SKID:K1122+975.5  timeStamp:2025-03-28 08:09:26:93
ID:9933 SKID:K1122+976.5  timeStamp:2025-03-28 08:09:26:252
ID:9933 SKID:K1122+977.5  timeStamp:2025-03-28 08:09:26:407
ID:9933 SKID:K1122+979  timeStamp:2025-03-28 08:09:26:570
ID:9933 SKID:K1122+980.5  timeStamp:2025-03-28 08:09:26:735
ID:9933 SKID:K1122+982  timeStamp:2025-03-28 08:09:26:900
ID:9933 SKID:K1122+984  timeStamp:2025-03-28 08:09:27:60
ID:9933 SKID:K1122+985.5  timeStamp:2025-03-28 08:09:27:239
ID:9933 SKID:K1122+987.5  timeStamp:2025-03-28 08:09:27:416
ID:9933 SKID:K1122+988.5  timeStamp:2025-03-28 08:09:27:599
ID:9933 SKID:K1122+989.5  timeStamp:2025-03-28 08:09:27:783
ID:9933 SKID:K1122+991  timeStamp:2025-03-28 08:09:27:961
ID:9933 SKID:K1122+993  timeStamp:2025-03-28 08:09:28:145
ID:9933 SKID:K1122+994.5  timeStamp:2025-03-28 08:09:28:353
ID:9933 SKID:K1122+996  timeStamp:2025-03-28 08:09:28:556
ID:9933 SKID:K1122+997.5  timeStamp:2025-03-28 08:09:28:739
ID:9933 SKID:K1122+999  timeStamp:2025-03-28 08:09:28:918
ID:9933 SKID:K1123+0.5  timeStamp:2025-03-28 08:09:29:96
ID:9933 SKID:K1123+2  timeStamp:2025-03-28 08:09:29:270
ID:9933 SKID:K1123+3.5  timeStamp:2025-03-28 08:09:29:444
ID:9933 SKID:K1123+5  timeStamp:2025-03-28 08:09:29:617
ID:9933 SKID:K1123+6.5  timeStamp:2025-03-28 08:09:29:792
ID:9933 SKID:K1123+8  timeStamp:2025-03-28 08:09:29:974
ID:9933 SKID:K1123+9.5  timeStamp:2025-03-28 08:09:30:176
ID:9933 SKID:K1123+11  timeStamp:2025-03-28 08:09:30:354
ID:9933 SKID:K1123+12.5  timeStamp:2025-03-28 08:09:30:788
ID:9933 SKID:K1123+14  timeStamp:2025-03-28 08:09:31:39
ID:9933 SKID:K1123+15.5  timeStamp:2025-03-28 08:09:31:218
ID:9933 SKID:K1123+17  timeStamp:2025-03-28 08:09:31:402
