ID:9971 SKID:K1123+370.5  timeStamp:2025-03-28 08:08:52:462
ID:9971 SKID:K1123+169  timeStamp:2025-03-28 08:09:17:351
ID:9971 SKID:K1123+167.5  timeStamp:2025-03-28 08:09:17:509
ID:9971 SKID:K1123+166  timeStamp:2025-03-28 08:09:17:668
ID:9971 SKID:K1123+164.5  timeStamp:2025-03-28 08:09:17:842
ID:9971 SKID:K1123+163  timeStamp:2025-03-28 08:09:18:08
ID:9971 SKID:K1123+161.5  timeStamp:2025-03-28 08:09:18:169
ID:9971 SKID:K1123+160  timeStamp:2025-03-28 08:09:18:335
ID:9971 SKID:K1123+158.5  timeStamp:2025-03-28 08:09:18:491
ID:9971 SKID:K1123+157  timeStamp:2025-03-28 08:09:18:653
ID:9971 SKID:K1123+155.5  timeStamp:2025-03-28 08:09:18:819
ID:9971 SKID:K1123+154  timeStamp:2025-03-28 08:09:18:991
ID:9971 SKID:K1123+152.5  timeStamp:2025-03-28 08:09:19:151
ID:9971 SKID:K1123+151  timeStamp:2025-03-28 08:09:19:323
ID:9971 SKID:K1123+149.5  timeStamp:2025-03-28 08:09:19:484
ID:9971 SKID:K1123+148  timeStamp:2025-03-28 08:09:19:646
ID:9971 SKID:K1123+146.5  timeStamp:2025-03-28 08:09:19:805
ID:9971 SKID:K1123+145  timeStamp:2025-03-28 08:09:19:970
ID:9971 SKID:K1123+143.5  timeStamp:2025-03-28 08:09:20:130
ID:9971 SKID:K1123+142  timeStamp:2025-03-28 08:09:20:290
ID:9971 SKID:K1123+141  timeStamp:2025-03-28 08:09:20:449
ID:9971 SKID:K1123+139.5  timeStamp:2025-03-28 08:09:20:602
ID:9971 SKID:K1123+137.5  timeStamp:2025-03-28 08:09:20:751
ID:9971 SKID:K1123+136  timeStamp:2025-03-28 08:09:20:905
ID:9971 SKID:K1123+134.5  timeStamp:2025-03-28 08:09:21:61
ID:9971 SKID:K1123+133  timeStamp:2025-03-28 08:09:21:216
ID:9971 SKID:K1123+131.5  timeStamp:2025-03-28 08:09:21:367
ID:9971 SKID:K1123+130  timeStamp:2025-03-28 08:09:21:519
ID:9971 SKID:K1123+129  timeStamp:2025-03-28 08:09:21:670
ID:9971 SKID:K1123+127.5  timeStamp:2025-03-28 08:09:21:816
ID:9971 SKID:K1123+125.5  timeStamp:2025-03-28 08:09:21:972
ID:9971 SKID:K1123+124  timeStamp:2025-03-28 08:09:22:120
ID:9971 SKID:K1123+122.5  timeStamp:2025-03-28 08:09:22:273
ID:9971 SKID:K1123+121.5  timeStamp:2025-03-28 08:09:22:434
ID:9971 SKID:K1123+120  timeStamp:2025-03-28 08:09:22:588
ID:9971 SKID:K1123+118.5  timeStamp:2025-03-28 08:09:22:990
ID:9971 SKID:K1123+116.5  timeStamp:2025-03-28 08:09:23:238
ID:9971 SKID:K1123+115  timeStamp:2025-03-28 08:09:23:398
ID:9971 SKID:K1123+113.5  timeStamp:2025-03-28 08:09:23:556
ID:9971 SKID:K1123+112.5  timeStamp:2025-03-28 08:09:23:716
ID:9971 SKID:K1123+111  timeStamp:2025-03-28 08:09:23:875
ID:9971 SKID:K1123+109.5  timeStamp:2025-03-28 08:09:24:39
ID:9971 SKID:K1123+107.5  timeStamp:2025-03-28 08:09:24:197
ID:9971 SKID:K1123+106.5  timeStamp:2025-03-28 08:09:24:352
ID:9971 SKID:K1123+105  timeStamp:2025-03-28 08:09:24:509
ID:9971 SKID:K1123+103.5  timeStamp:2025-03-28 08:09:24:677
ID:9971 SKID:K1123+101.5  timeStamp:2025-03-28 08:09:24:832
ID:9971 SKID:K1123+100.5  timeStamp:2025-03-28 08:09:24:995
ID:9971 SKID:K1123+99  timeStamp:2025-03-28 08:09:25:150
ID:9971 SKID:K1123+97.5  timeStamp:2025-03-28 08:09:25:307
ID:9971 SKID:K1123+96  timeStamp:2025-03-28 08:09:25:468
ID:9971 SKID:K1123+94.5  timeStamp:2025-03-28 08:09:25:626
ID:9971 SKID:K1123+93  timeStamp:2025-03-28 08:09:25:779
ID:9971 SKID:K1123+91  timeStamp:2025-03-28 08:09:25:935
ID:9971 SKID:K1123+89.5  timeStamp:2025-03-28 08:09:26:93
ID:9971 SKID:K1123+88.5  timeStamp:2025-03-28 08:09:26:252
ID:9971 SKID:K1123+87  timeStamp:2025-03-28 08:09:26:407
ID:9971 SKID:K1123+85.5  timeStamp:2025-03-28 08:09:26:570
ID:9971 SKID:K1123+84  timeStamp:2025-03-28 08:09:26:735
ID:9971 SKID:K1123+82.5  timeStamp:2025-03-28 08:09:26:900
ID:9971 SKID:K1123+80.5  timeStamp:2025-03-28 08:09:27:60
ID:9971 SKID:K1123+79  timeStamp:2025-03-28 08:09:27:239
ID:9971 SKID:K1123+78  timeStamp:2025-03-28 08:09:27:416
ID:9971 SKID:K1123+76.5  timeStamp:2025-03-28 08:09:27:599
ID:9971 SKID:K1123+75  timeStamp:2025-03-28 08:09:27:783
ID:9971 SKID:K1123+73.5  timeStamp:2025-03-28 08:09:27:961
ID:9971 SKID:K1123+72  timeStamp:2025-03-28 08:09:28:145
ID:9971 SKID:K1123+70.5  timeStamp:2025-03-28 08:09:28:353
ID:9971 SKID:K1123+69  timeStamp:2025-03-28 08:09:28:556
ID:9971 SKID:K1123+67.5  timeStamp:2025-03-28 08:09:28:739
ID:9971 SKID:K1123+66  timeStamp:2025-03-28 08:09:28:918
ID:9971 SKID:K1123+64.5  timeStamp:2025-03-28 08:09:29:96
ID:9971 SKID:K1123+63  timeStamp:2025-03-28 08:09:29:270
ID:9971 SKID:K1123+61.5  timeStamp:2025-03-28 08:09:29:444
ID:9971 SKID:K1123+60  timeStamp:2025-03-28 08:09:29:617
ID:9971 SKID:K1123+58.5  timeStamp:2025-03-28 08:09:29:792
ID:9971 SKID:K1123+57  timeStamp:2025-03-28 08:09:29:974
ID:9971 SKID:K1123+55.5  timeStamp:2025-03-28 08:09:30:176
ID:9971 SKID:K1123+53.5  timeStamp:2025-03-28 08:09:30:354
ID:9971 SKID:K1123+52  timeStamp:2025-03-28 08:09:30:788
ID:9971 SKID:K1123+50.5  timeStamp:2025-03-28 08:09:31:39
ID:9971 SKID:K1123+49  timeStamp:2025-03-28 08:09:31:218
ID:9971 SKID:K1123+48  timeStamp:2025-03-28 08:09:31:402
ID:9971 SKID:K1123+46.5  timeStamp:2025-03-28 08:09:31:577
ID:9971 SKID:K1123+45  timeStamp:2025-03-28 08:09:31:759
ID:9971 SKID:K1123+43.5  timeStamp:2025-03-28 08:09:31:939
ID:9971 SKID:K1123+42  timeStamp:2025-03-28 08:09:32:121
ID:9971 SKID:K1123+40.5  timeStamp:2025-03-28 08:09:32:300
ID:9971 SKID:K1123+39  timeStamp:2025-03-28 08:09:32:477
ID:9971 SKID:K1123+37.5  timeStamp:2025-03-28 08:09:32:667
ID:9971 SKID:K1123+36  timeStamp:2025-03-28 08:09:32:843
ID:9971 SKID:K1123+34.5  timeStamp:2025-03-28 08:09:33:19
ID:9971 SKID:K1123+33  timeStamp:2025-03-28 08:09:33:200
ID:9971 SKID:K1123+31.5  timeStamp:2025-03-28 08:09:33:382
ID:9971 SKID:K1123+30  timeStamp:2025-03-28 08:09:33:558
ID:9971 SKID:K1123+28.5  timeStamp:2025-03-28 08:09:33:733
ID:9971 SKID:K1123+27  timeStamp:2025-03-28 08:09:33:914
ID:9971 SKID:K1123+25.5  timeStamp:2025-03-28 08:09:34:83
ID:9971 SKID:K1123+24  timeStamp:2025-03-28 08:09:34:258
ID:9971 SKID:K1123+22.5  timeStamp:2025-03-28 08:09:34:437
ID:9971 SKID:K1123+21  timeStamp:2025-03-28 08:09:34:619
ID:9971 SKID:K1123+19.5  timeStamp:2025-03-28 08:09:34:794
ID:9971 SKID:K1123+18  timeStamp:2025-03-28 08:09:34:970
ID:9971 SKID:K1123+16.5  timeStamp:2025-03-28 08:09:35:147
ID:9971 SKID:K1123+15  timeStamp:2025-03-28 08:09:35:322
ID:9971 SKID:K1123+13.5  timeStamp:2025-03-28 08:09:35:494
ID:9971 SKID:K1123+12  timeStamp:2025-03-28 08:09:35:663
ID:9971 SKID:K1123+10.5  timeStamp:2025-03-28 08:09:35:834
ID:9971 SKID:K1123+9  timeStamp:2025-03-28 08:09:36:16
ID:9971 SKID:K1123+7.5  timeStamp:2025-03-28 08:09:36:193
ID:9971 SKID:K1123+6  timeStamp:2025-03-28 08:09:36:370
ID:9971 SKID:K1123+4.5  timeStamp:2025-03-28 08:09:36:545
