ID:9884 SKID:K1124+320.5  timeStamp:2025-03-28 08:08:24:557
ID:9884 SKID:K1124+411.5  timeStamp:2025-03-28 08:08:38:122
ID:9884 SKID:K1124+413  timeStamp:2025-03-28 08:08:38:299
ID:9884 SKID:K1124+414.5  timeStamp:2025-03-28 08:08:38:473
ID:9884 SKID:K1124+416  timeStamp:2025-03-28 08:08:38:649
ID:9884 SKID:K1124+417.5  timeStamp:2025-03-28 08:08:38:829
ID:9884 SKID:K1124+419  timeStamp:2025-03-28 08:08:39:12
ID:9884 SKID:K1124+420.5  timeStamp:2025-03-28 08:08:39:199
ID:9884 SKID:K1124+422  timeStamp:2025-03-28 08:08:39:380
ID:9884 SKID:K1124+423.5  timeStamp:2025-03-28 08:08:39:559
ID:9884 SKID:K1124+425  timeStamp:2025-03-28 08:08:39:743
ID:9884 SKID:K1124+427  timeStamp:2025-03-28 08:08:39:926
ID:9884 SKID:K1124+428.5  timeStamp:2025-03-28 08:08:40:115
ID:9884 SKID:K1124+430  timeStamp:2025-03-28 08:08:40:296
ID:9884 SKID:K1124+431.5  timeStamp:2025-03-28 08:08:40:475
ID:9884 SKID:K1124+433  timeStamp:2025-03-28 08:08:40:647
ID:9884 SKID:K1124+434.5  timeStamp:2025-03-28 08:08:40:822
ID:9884 SKID:K1124+436  timeStamp:2025-03-28 08:08:40:997
ID:9884 SKID:K1124+437.5  timeStamp:2025-03-28 08:08:41:177
ID:9884 SKID:K1124+439  timeStamp:2025-03-28 08:08:41:376
ID:9884 SKID:K1124+440.5  timeStamp:2025-03-28 08:08:41:552
ID:9884 SKID:K1124+442  timeStamp:2025-03-28 08:08:41:716
ID:9884 SKID:K1124+443.5  timeStamp:2025-03-28 08:08:41:876
ID:9884 SKID:K1124+445  timeStamp:2025-03-28 08:08:42:47
ID:9884 SKID:K1124+446.5  timeStamp:2025-03-28 08:08:42:221
ID:9884 SKID:K1124+448  timeStamp:2025-03-28 08:08:42:381
ID:9884 SKID:K1124+449.5  timeStamp:2025-03-28 08:08:42:542
ID:9884 SKID:K1124+451  timeStamp:2025-03-28 08:08:42:702
ID:9884 SKID:K1124+452  timeStamp:2025-03-28 08:08:43:161
ID:9884 SKID:K1124+454  timeStamp:2025-03-28 08:08:43:396
ID:9884 SKID:K1124+455.5  timeStamp:2025-03-28 08:08:43:565
ID:9884 SKID:K1124+457  timeStamp:2025-03-28 08:08:43:732
ID:9884 SKID:K1124+458.5  timeStamp:2025-03-28 08:08:43:902
ID:9884 SKID:K1124+460  timeStamp:2025-03-28 08:08:44:80
ID:9884 SKID:K1124+461.5  timeStamp:2025-03-28 08:08:44:251
ID:9884 SKID:K1124+463  timeStamp:2025-03-28 08:08:44:423
ID:9884 SKID:K1124+464.5  timeStamp:2025-03-28 08:08:44:596
ID:9884 SKID:K1124+466  timeStamp:2025-03-28 08:08:44:768
ID:9884 SKID:K1124+467.5  timeStamp:2025-03-28 08:08:44:943
ID:9884 SKID:K1124+469  timeStamp:2025-03-28 08:08:45:121
ID:9884 SKID:K1124+470.5  timeStamp:2025-03-28 08:08:45:299
ID:9884 SKID:K1124+472  timeStamp:2025-03-28 08:08:45:472
ID:9884 SKID:K1124+473.5  timeStamp:2025-03-28 08:08:45:649
ID:9884 SKID:K1124+475  timeStamp:2025-03-28 08:08:45:819
ID:9884 SKID:K1124+476.5  timeStamp:2025-03-28 08:08:45:989
ID:9884 SKID:K1124+478  timeStamp:2025-03-28 08:08:46:163
ID:9884 SKID:K1124+479.5  timeStamp:2025-03-28 08:08:46:338
ID:9884 SKID:K1124+481  timeStamp:2025-03-28 08:08:46:511
ID:9884 SKID:K1124+482.5  timeStamp:2025-03-28 08:08:46:688
ID:9884 SKID:K1124+484  timeStamp:2025-03-28 08:08:46:870
ID:9884 SKID:K1124+485.5  timeStamp:2025-03-28 08:08:47:40
ID:9884 SKID:K1124+487  timeStamp:2025-03-28 08:08:47:213
ID:9884 SKID:K1124+488.5  timeStamp:2025-03-28 08:08:47:395
ID:9884 SKID:K1124+490.5  timeStamp:2025-03-28 08:08:47:562
ID:9884 SKID:K1124+492  timeStamp:2025-03-28 08:08:47:734
ID:9884 SKID:K1124+493  timeStamp:2025-03-28 08:08:47:902
ID:9884 SKID:K1124+494.5  timeStamp:2025-03-28 08:08:48:87
ID:9884 SKID:K1124+496  timeStamp:2025-03-28 08:08:48:274
ID:9884 SKID:K1124+497.5  timeStamp:2025-03-28 08:08:48:464
ID:9884 SKID:K1124+499  timeStamp:2025-03-28 08:08:48:646
ID:9884 SKID:K1124+501  timeStamp:2025-03-28 08:08:48:838
ID:9884 SKID:K1124+502  timeStamp:2025-03-28 08:08:49:06
ID:9884 SKID:K1124+504  timeStamp:2025-03-28 08:08:49:176
ID:9884 SKID:K1124+505.5  timeStamp:2025-03-28 08:08:49:356
ID:9884 SKID:K1124+507  timeStamp:2025-03-28 08:08:49:521
ID:9884 SKID:K1124+508  timeStamp:2025-03-28 08:08:49:697
ID:9884 SKID:K1124+509  timeStamp:2025-03-28 08:08:49:867
ID:9884 SKID:K1124+510  timeStamp:2025-03-28 08:08:50:47
ID:9884 SKID:K1124+511.5  timeStamp:2025-03-28 08:08:50:217
ID:9884 SKID:K1124+512.5  timeStamp:2025-03-28 08:08:50:393
ID:9884 SKID:K1124+514  timeStamp:2025-03-28 08:08:50:575
ID:9884 SKID:K1124+515  timeStamp:2025-03-28 08:08:50:746
ID:9884 SKID:K1124+516.5  timeStamp:2025-03-28 08:08:51:201
ID:9884 SKID:K1124+517.5  timeStamp:2025-03-28 08:08:51:447
ID:9884 SKID:K1124+518.5  timeStamp:2025-03-28 08:08:51:618
ID:9884 SKID:K1124+520  timeStamp:2025-03-28 08:08:51:786
ID:9884 SKID:K1124+521  timeStamp:2025-03-28 08:08:51:952
ID:9884 SKID:K1124+521.5  timeStamp:2025-03-28 08:08:52:123
ID:9884 SKID:K1124+523.5  timeStamp:2025-03-28 08:08:52:290
ID:9884 SKID:K1124+524.5  timeStamp:2025-03-28 08:08:52:462
ID:9884 SKID:K1124+525.5  timeStamp:2025-03-28 08:08:52:639
ID:9884 SKID:K1124+527  timeStamp:2025-03-28 08:08:52:820
ID:9884 SKID:K1124+528  timeStamp:2025-03-28 08:08:53:01
ID:9884 SKID:K1124+529.5  timeStamp:2025-03-28 08:08:53:190
ID:9884 SKID:K1124+530.5  timeStamp:2025-03-28 08:08:53:372
ID:9884 SKID:K1124+531.5  timeStamp:2025-03-28 08:08:53:550
ID:9884 SKID:K1124+533  timeStamp:2025-03-28 08:08:53:736
ID:9884 SKID:K1124+534  timeStamp:2025-03-28 08:08:53:928
ID:9884 SKID:K1124+535  timeStamp:2025-03-28 08:08:54:113
ID:9884 SKID:K1124+536.5  timeStamp:2025-03-28 08:08:54:293
ID:9884 SKID:K1124+537  timeStamp:2025-03-28 08:08:54:482
ID:9884 SKID:K1124+538.5  timeStamp:2025-03-28 08:08:54:667
ID:9884 SKID:K1124+540  timeStamp:2025-03-28 08:08:54:854
ID:9884 SKID:K1124+541  timeStamp:2025-03-28 08:08:55:38
ID:9884 SKID:K1124+542.5  timeStamp:2025-03-28 08:08:55:219
ID:9884 SKID:K1124+543.5  timeStamp:2025-03-28 08:08:55:410
ID:9884 SKID:K1124+544.5  timeStamp:2025-03-28 08:08:55:591
ID:9884 SKID:K1124+546  timeStamp:2025-03-28 08:08:55:775
ID:9884 SKID:K1124+547  timeStamp:2025-03-28 08:08:55:959
ID:9884 SKID:K1124+548  timeStamp:2025-03-28 08:08:56:142
ID:9884 SKID:K1124+549.5  timeStamp:2025-03-28 08:08:56:321
ID:9884 SKID:K1124+550.5  timeStamp:2025-03-28 08:08:56:514
ID:9884 SKID:K1124+552  timeStamp:2025-03-28 08:08:56:696
ID:9884 SKID:K1124+552.5  timeStamp:2025-03-28 08:08:56:875
ID:9884 SKID:K1124+554  timeStamp:2025-03-28 08:08:57:77
ID:9884 SKID:K1124+555  timeStamp:2025-03-28 08:08:57:262
ID:9884 SKID:K1124+556.5  timeStamp:2025-03-28 08:08:57:447
ID:9884 SKID:K1124+557.5  timeStamp:2025-03-28 08:08:57:637
ID:9884 SKID:K1124+559  timeStamp:2025-03-28 08:08:57:820
ID:9884 SKID:K1124+560  timeStamp:2025-03-28 08:08:57:999
ID:9884 SKID:K1124+561.5  timeStamp:2025-03-28 08:08:58:178
ID:9884 SKID:K1124+562.5  timeStamp:2025-03-28 08:08:58:357
ID:9884 SKID:K1124+563.5  timeStamp:2025-03-28 08:08:58:540
ID:9884 SKID:K1124+565  timeStamp:2025-03-28 08:08:58:723
ID:9884 SKID:K1124+566  timeStamp:2025-03-28 08:08:58:898
ID:9884 SKID:K1124+567  timeStamp:2025-03-28 08:08:59:359
ID:9884 SKID:K1124+568  timeStamp:2025-03-28 08:08:59:624
ID:9884 SKID:K1124+569.5  timeStamp:2025-03-28 08:08:59:804
ID:9884 SKID:K1124+570.5  timeStamp:2025-03-28 08:08:59:989
ID:9884 SKID:K1124+572  timeStamp:2025-03-28 08:09:00:168
ID:9884 SKID:K1124+573  timeStamp:2025-03-28 08:09:00:345
ID:9884 SKID:K1124+574  timeStamp:2025-03-28 08:09:00:528
ID:9884 SKID:K1124+575.5  timeStamp:2025-03-28 08:09:00:700
ID:9884 SKID:K1124+577.5  timeStamp:2025-03-28 08:09:00:876
ID:9884 SKID:K1124+579  timeStamp:2025-03-28 08:09:01:50
ID:9884 SKID:K1124+580.5  timeStamp:2025-03-28 08:09:01:226
ID:9884 SKID:K1124+582  timeStamp:2025-03-28 08:09:01:410
ID:9884 SKID:K1124+583.5  timeStamp:2025-03-28 08:09:01:587
ID:9884 SKID:K1124+585  timeStamp:2025-03-28 08:09:01:764
ID:9884 SKID:K1124+587  timeStamp:2025-03-28 08:09:01:967
ID:9884 SKID:K1124+588.5  timeStamp:2025-03-28 08:09:02:144
ID:9884 SKID:K1124+590  timeStamp:2025-03-28 08:09:02:330
ID:9884 SKID:K1124+591.5  timeStamp:2025-03-28 08:09:02:506
ID:9884 SKID:K1124+593  timeStamp:2025-03-28 08:09:02:693
ID:9884 SKID:K1124+594.5  timeStamp:2025-03-28 08:09:02:872
ID:9884 SKID:K1124+596  timeStamp:2025-03-28 08:09:03:57
ID:9884 SKID:K1124+597.5  timeStamp:2025-03-28 08:09:03:240
ID:9884 SKID:K1124+599.5  timeStamp:2025-03-28 08:09:03:417
ID:9884 SKID:K1124+600.5  timeStamp:2025-03-28 08:09:03:599
ID:9884 SKID:K1124+602.5  timeStamp:2025-03-28 08:09:03:776
ID:9884 SKID:K1124+604  timeStamp:2025-03-28 08:09:03:963
ID:9884 SKID:K1124+605.5  timeStamp:2025-03-28 08:09:04:145
ID:9884 SKID:K1124+607.5  timeStamp:2025-03-28 08:09:04:327
ID:9884 SKID:K1124+609  timeStamp:2025-03-28 08:09:04:511
ID:9884 SKID:K1124+610.5  timeStamp:2025-03-28 08:09:04:695
ID:9884 SKID:K1124+612  timeStamp:2025-03-28 08:09:04:891
ID:9884 SKID:K1124+613.5  timeStamp:2025-03-28 08:09:05:73
ID:9884 SKID:K1124+615  timeStamp:2025-03-28 08:09:05:249
ID:9884 SKID:K1124+616.5  timeStamp:2025-03-28 08:09:05:430
ID:9884 SKID:K1124+618  timeStamp:2025-03-28 08:09:05:618
ID:9884 SKID:K1124+620  timeStamp:2025-03-28 08:09:05:802
ID:9884 SKID:K1124+621  timeStamp:2025-03-28 08:09:05:989
ID:9884 SKID:K1124+622.5  timeStamp:2025-03-28 08:09:06:163
ID:9884 SKID:K1124+624.5  timeStamp:2025-03-28 08:09:06:331
ID:9884 SKID:K1124+626  timeStamp:2025-03-28 08:09:06:499
ID:9884 SKID:K1124+627.5  timeStamp:2025-03-28 08:09:06:672
ID:9884 SKID:K1124+629  timeStamp:2025-03-28 08:09:06:850
ID:9884 SKID:K1124+630.5  timeStamp:2025-03-28 08:09:07:31
ID:9884 SKID:K1124+632  timeStamp:2025-03-28 08:09:07:205
ID:9884 SKID:K1124+633.5  timeStamp:2025-03-28 08:09:07:679
ID:9884 SKID:K1124+635.5  timeStamp:2025-03-28 08:09:07:916
ID:9884 SKID:K1124+637  timeStamp:2025-03-28 08:09:08:86
ID:9884 SKID:K1124+638.5  timeStamp:2025-03-28 08:09:08:254
ID:9884 SKID:K1124+639.5  timeStamp:2025-03-28 08:09:08:421
ID:9884 SKID:K1124+641.5  timeStamp:2025-03-28 08:09:08:591
ID:9884 SKID:K1124+642.5  timeStamp:2025-03-28 08:09:08:764
ID:9884 SKID:K1124+644.5  timeStamp:2025-03-28 08:09:08:938
ID:9884 SKID:K1124+646  timeStamp:2025-03-28 08:09:09:107
ID:9884 SKID:K1124+648  timeStamp:2025-03-28 08:09:09:294
ID:9884 SKID:K1124+649  timeStamp:2025-03-28 08:09:09:468
ID:9884 SKID:K1124+651  timeStamp:2025-03-28 08:09:09:637
ID:9884 SKID:K1124+652.5  timeStamp:2025-03-28 08:09:09:814
ID:9884 SKID:K1124+654  timeStamp:2025-03-28 08:09:09:986
ID:9884 SKID:K1124+655.5  timeStamp:2025-03-28 08:09:10:155
ID:9884 SKID:K1124+657  timeStamp:2025-03-28 08:09:10:324
ID:9884 SKID:K1124+658.5  timeStamp:2025-03-28 08:09:10:502
ID:9884 SKID:K1124+660  timeStamp:2025-03-28 08:09:10:675
ID:9884 SKID:K1124+661.5  timeStamp:2025-03-28 08:09:10:852
ID:9884 SKID:K1124+663  timeStamp:2025-03-28 08:09:11:34
ID:9884 SKID:K1124+664.5  timeStamp:2025-03-28 08:09:11:206
ID:9884 SKID:K1124+666  timeStamp:2025-03-28 08:09:11:374
ID:9884 SKID:K1124+668  timeStamp:2025-03-28 08:09:11:545
ID:9884 SKID:K1124+669  timeStamp:2025-03-28 08:09:11:712
ID:9884 SKID:K1124+671  timeStamp:2025-03-28 08:09:11:883
ID:9884 SKID:K1124+672.5  timeStamp:2025-03-28 08:09:12:51
ID:9884 SKID:K1124+674  timeStamp:2025-03-28 08:09:12:222
ID:9884 SKID:K1124+675.5  timeStamp:2025-03-28 08:09:12:392
ID:9884 SKID:K1124+677.5  timeStamp:2025-03-28 08:09:12:561
ID:9884 SKID:K1124+679  timeStamp:2025-03-28 08:09:12:728
ID:9884 SKID:K1124+680.5  timeStamp:2025-03-28 08:09:12:894
ID:9884 SKID:K1124+682  timeStamp:2025-03-28 08:09:13:61
ID:9884 SKID:K1124+683.5  timeStamp:2025-03-28 08:09:13:226
ID:9884 SKID:K1124+685  timeStamp:2025-03-28 08:09:13:398
ID:9884 SKID:K1124+686.5  timeStamp:2025-03-28 08:09:13:561
ID:9884 SKID:K1124+688  timeStamp:2025-03-28 08:09:13:721
ID:9884 SKID:K1124+689.5  timeStamp:2025-03-28 08:09:13:886
ID:9884 SKID:K1124+691.5  timeStamp:2025-03-28 08:09:14:51
ID:9884 SKID:K1124+693  timeStamp:2025-03-28 08:09:14:218
ID:9884 SKID:K1124+694.5  timeStamp:2025-03-28 08:09:14:378
ID:9884 SKID:K1124+696  timeStamp:2025-03-28 08:09:14:537
ID:9884 SKID:K1124+697.5  timeStamp:2025-03-28 08:09:14:693
ID:9884 SKID:K1124+699  timeStamp:2025-03-28 08:09:14:857
ID:9884 SKID:K1124+700.5  timeStamp:2025-03-28 08:09:15:16
ID:9884 SKID:K1124+702.5  timeStamp:2025-03-28 08:09:15:459
ID:9884 SKID:K1124+704  timeStamp:2025-03-28 08:09:15:691
ID:9884 SKID:K1124+705.5  timeStamp:2025-03-28 08:09:15:864
ID:9884 SKID:K1124+707  timeStamp:2025-03-28 08:09:16:31
ID:9884 SKID:K1124+708.5  timeStamp:2025-03-28 08:09:16:195
ID:9884 SKID:K1124+710  timeStamp:2025-03-28 08:09:16:358
ID:9884 SKID:K1124+711.5  timeStamp:2025-03-28 08:09:16:519
ID:9884 SKID:K1124+713.5  timeStamp:2025-03-28 08:09:16:689
ID:9884 SKID:K1124+714.5  timeStamp:2025-03-28 08:09:16:871
ID:9884 SKID:K1124+715.5  timeStamp:2025-03-28 08:09:17:34
ID:9884 SKID:K1124+717  timeStamp:2025-03-28 08:09:17:192
ID:9884 SKID:K1124+718  timeStamp:2025-03-28 08:09:17:351
ID:9884 SKID:K1124+719  timeStamp:2025-03-28 08:09:17:509
ID:9884 SKID:K1124+720.5  timeStamp:2025-03-28 08:09:17:668
ID:9884 SKID:K1124+721.5  timeStamp:2025-03-28 08:09:17:842
ID:9884 SKID:K1124+723  timeStamp:2025-03-28 08:09:18:08
ID:9884 SKID:K1124+724  timeStamp:2025-03-28 08:09:18:169
ID:9884 SKID:K1124+725  timeStamp:2025-03-28 08:09:18:335
ID:9884 SKID:K1124+726.5  timeStamp:2025-03-28 08:09:18:491
ID:9884 SKID:K1124+727.5  timeStamp:2025-03-28 08:09:18:653
ID:9884 SKID:K1124+729  timeStamp:2025-03-28 08:09:18:819
ID:9884 SKID:K1124+730  timeStamp:2025-03-28 08:09:18:991
ID:9884 SKID:K1124+731  timeStamp:2025-03-28 08:09:19:151
ID:9884 SKID:K1124+732.5  timeStamp:2025-03-28 08:09:19:323
ID:9884 SKID:K1124+733.5  timeStamp:2025-03-28 08:09:19:484
ID:9884 SKID:K1124+734.5  timeStamp:2025-03-28 08:09:19:646
ID:9884 SKID:K1124+736  timeStamp:2025-03-28 08:09:19:805
ID:9884 SKID:K1124+737  timeStamp:2025-03-28 08:09:19:970
ID:9884 SKID:K1124+738  timeStamp:2025-03-28 08:09:20:130
ID:9884 SKID:K1124+739.5  timeStamp:2025-03-28 08:09:20:290
ID:9884 SKID:K1124+740.5  timeStamp:2025-03-28 08:09:20:449
ID:9884 SKID:K1124+741.5  timeStamp:2025-03-28 08:09:20:602
ID:9884 SKID:K1124+743  timeStamp:2025-03-28 08:09:20:751
ID:9884 SKID:K1124+744  timeStamp:2025-03-28 08:09:20:905
ID:9884 SKID:K1124+745  timeStamp:2025-03-28 08:09:21:61
ID:9884 SKID:K1124+746.5  timeStamp:2025-03-28 08:09:21:216
ID:9884 SKID:K1124+747.5  timeStamp:2025-03-28 08:09:21:367
ID:9884 SKID:K1124+748.5  timeStamp:2025-03-28 08:09:21:519
ID:9884 SKID:K1124+750  timeStamp:2025-03-28 08:09:21:670
ID:9884 SKID:K1124+751  timeStamp:2025-03-28 08:09:21:816
ID:9884 SKID:K1124+752.5  timeStamp:2025-03-28 08:09:21:972
ID:9884 SKID:K1124+753.5  timeStamp:2025-03-28 08:09:22:120
ID:9884 SKID:K1124+754.5  timeStamp:2025-03-28 08:09:22:273
ID:9884 SKID:K1124+756  timeStamp:2025-03-28 08:09:22:434
ID:9884 SKID:K1124+757  timeStamp:2025-03-28 08:09:22:588
ID:9884 SKID:K1124+758  timeStamp:2025-03-28 08:09:22:990
ID:9884 SKID:K1124+759.5  timeStamp:2025-03-28 08:09:23:238
ID:9884 SKID:K1124+760.5  timeStamp:2025-03-28 08:09:23:398
ID:9884 SKID:K1124+762  timeStamp:2025-03-28 08:09:23:556
ID:9884 SKID:K1124+763  timeStamp:2025-03-28 08:09:23:716
ID:9884 SKID:K1124+764  timeStamp:2025-03-28 08:09:23:875
ID:9884 SKID:K1124+765.5  timeStamp:2025-03-28 08:09:24:39
ID:9884 SKID:K1124+766.5  timeStamp:2025-03-28 08:09:24:197
ID:9884 SKID:K1124+767.5  timeStamp:2025-03-28 08:09:24:352
ID:9884 SKID:K1124+769  timeStamp:2025-03-28 08:09:24:509
ID:9884 SKID:K1124+770  timeStamp:2025-03-28 08:09:24:677
ID:9884 SKID:K1124+771.5  timeStamp:2025-03-28 08:09:24:832
ID:9884 SKID:K1124+772.5  timeStamp:2025-03-28 08:09:24:995
ID:9884 SKID:K1124+773.5  timeStamp:2025-03-28 08:09:25:150
ID:9884 SKID:K1124+775  timeStamp:2025-03-28 08:09:25:307
ID:9884 SKID:K1124+776  timeStamp:2025-03-28 08:09:25:468
ID:9884 SKID:K1124+777  timeStamp:2025-03-28 08:09:25:626
ID:9884 SKID:K1124+778.5  timeStamp:2025-03-28 08:09:25:779
ID:9884 SKID:K1124+779.5  timeStamp:2025-03-28 08:09:25:935
ID:9884 SKID:K1124+780.5  timeStamp:2025-03-28 08:09:26:93
ID:9884 SKID:K1124+782  timeStamp:2025-03-28 08:09:26:252
ID:9884 SKID:K1124+783  timeStamp:2025-03-28 08:09:26:407
ID:9884 SKID:K1124+784  timeStamp:2025-03-28 08:09:26:570
ID:9884 SKID:K1124+785.5  timeStamp:2025-03-28 08:09:26:735
ID:9884 SKID:K1124+786.5  timeStamp:2025-03-28 08:09:26:900
ID:9884 SKID:K1124+788  timeStamp:2025-03-28 08:09:27:60
ID:9884 SKID:K1124+789  timeStamp:2025-03-28 08:09:27:239
ID:9884 SKID:K1124+790.5  timeStamp:2025-03-28 08:09:27:416
ID:9884 SKID:K1124+791.5  timeStamp:2025-03-28 08:09:27:599
ID:9884 SKID:K1124+792.5  timeStamp:2025-03-28 08:09:27:783
ID:9884 SKID:K1124+793.5  timeStamp:2025-03-28 08:09:27:961
ID:9884 SKID:K1124+795  timeStamp:2025-03-28 08:09:28:145
ID:9884 SKID:K1124+796  timeStamp:2025-03-28 08:09:28:353
ID:9884 SKID:K1124+797.5  timeStamp:2025-03-28 08:09:28:556
ID:9884 SKID:K1124+798.5  timeStamp:2025-03-28 08:09:28:739
ID:9884 SKID:K1124+799.5  timeStamp:2025-03-28 08:09:28:918
ID:9884 SKID:K1124+801  timeStamp:2025-03-28 08:09:29:96
ID:9884 SKID:K1124+802  timeStamp:2025-03-28 08:09:29:270
ID:9884 SKID:K1124+803  timeStamp:2025-03-28 08:09:29:444
ID:9884 SKID:K1124+804.5  timeStamp:2025-03-28 08:09:29:617
ID:9884 SKID:K1124+805.5  timeStamp:2025-03-28 08:09:29:792
ID:9884 SKID:K1124+807  timeStamp:2025-03-28 08:09:29:974
ID:9884 SKID:K1124+808  timeStamp:2025-03-28 08:09:30:176
ID:9884 SKID:K1124+809  timeStamp:2025-03-28 08:09:30:354
ID:9884 SKID:K1124+810.5  timeStamp:2025-03-28 08:09:30:788
ID:9884 SKID:K1124+811.5  timeStamp:2025-03-28 08:09:31:39
ID:9884 SKID:K1124+813  timeStamp:2025-03-28 08:09:31:218
ID:9884 SKID:K1124+814  timeStamp:2025-03-28 08:09:31:402
ID:9884 SKID:K1124+815  timeStamp:2025-03-28 08:09:31:577
