ID:9967 SKID:K1122+526.5  timeStamp:2025-03-28 08:08:52:462
ID:9967 SKID:K1122+525.5  timeStamp:2025-03-28 08:08:52:639
ID:9967 SKID:K1122+525.5  timeStamp:2025-03-28 08:08:52:820
ID:9967 SKID:AK0+145.5  timeStamp:2025-03-28 08:08:53:01
ID:9967 SKID:AK0+145.5  timeStamp:2025-03-28 08:08:53:190
ID:9967 SKID:AK0+145.5  timeStamp:2025-03-28 08:08:53:372
ID:9967 SKID:AK0+145.5  timeStamp:2025-03-28 08:08:53:550
ID:9967 SKID:AK0+145.5  timeStamp:2025-03-28 08:08:53:736
ID:9967 SKID:AK0+145.5  timeStamp:2025-03-28 08:08:53:928
ID:9967 SKID:AK0+145.5  timeStamp:2025-03-28 08:08:54:113
ID:9967 SKID:AK0+145.5  timeStamp:2025-03-28 08:08:54:293
ID:9967 SKID:AK0+145.5  timeStamp:2025-03-28 08:08:54:482
ID:9967 SKID:AK0+145.5  timeStamp:2025-03-28 08:08:54:667
ID:9967 SKID:AK0+145.5  timeStamp:2025-03-28 08:08:54:854
ID:9967 SKID:AK0+145.5  timeStamp:2025-03-28 08:08:55:38
ID:9967 SKID:AK0+145.5  timeStamp:2025-03-28 08:08:55:219
ID:9967 SKID:AK0+146.5  timeStamp:2025-03-28 08:08:55:410
ID:9967 SKID:AK0+147.5  timeStamp:2025-03-28 08:08:55:591
ID:9967 SKID:AK0+149  timeStamp:2025-03-28 08:08:55:775
ID:9967 SKID:AK0+150  timeStamp:2025-03-28 08:08:55:959
ID:9967 SKID:AK0+151.5  timeStamp:2025-03-28 08:08:56:142
ID:9967 SKID:AK0+152.5  timeStamp:2025-03-28 08:08:56:321
ID:9967 SKID:AK0+154  timeStamp:2025-03-28 08:08:56:514
ID:9967 SKID:AK0+155  timeStamp:2025-03-28 08:08:56:696
ID:9967 SKID:AK0+156.5  timeStamp:2025-03-28 08:08:56:875
ID:9967 SKID:AK0+157.5  timeStamp:2025-03-28 08:08:57:77
ID:9967 SKID:AK0+159  timeStamp:2025-03-28 08:08:57:262
ID:9967 SKID:AK0+160  timeStamp:2025-03-28 08:08:57:447
ID:9967 SKID:AK0+161.5  timeStamp:2025-03-28 08:08:57:637
ID:9967 SKID:AK0+162.5  timeStamp:2025-03-28 08:08:57:820
ID:9967 SKID:AK0+164  timeStamp:2025-03-28 08:08:57:999
ID:9967 SKID:AK0+165.5  timeStamp:2025-03-28 08:08:58:178
ID:9967 SKID:AK0+166.5  timeStamp:2025-03-28 08:08:58:357
ID:9967 SKID:AK0+167.5  timeStamp:2025-03-28 08:08:58:540
ID:9967 SKID:AK0+169  timeStamp:2025-03-28 08:08:58:723
ID:9967 SKID:AK0+170  timeStamp:2025-03-28 08:08:58:898
ID:9967 SKID:AK0+171.5  timeStamp:2025-03-28 08:08:59:359
ID:9967 SKID:AK0+172.5  timeStamp:2025-03-28 08:08:59:624
ID:9967 SKID:AK0+174  timeStamp:2025-03-28 08:08:59:804
ID:9967 SKID:AK0+175  timeStamp:2025-03-28 08:08:59:989
ID:9967 SKID:AK0+176.5  timeStamp:2025-03-28 08:09:00:168
ID:9967 SKID:AK0+177.5  timeStamp:2025-03-28 08:09:00:345
ID:9967 SKID:AK0+179  timeStamp:2025-03-28 08:09:00:528
ID:9967 SKID:AK0+180.5  timeStamp:2025-03-28 08:09:00:700
ID:9967 SKID:AK0+181.5  timeStamp:2025-03-28 08:09:00:876
ID:9967 SKID:AK0+183  timeStamp:2025-03-28 08:09:01:50
ID:9967 SKID:AK0+184  timeStamp:2025-03-28 08:09:01:226
ID:9967 SKID:AK0+185.5  timeStamp:2025-03-28 08:09:01:410
ID:9967 SKID:AK0+186.5  timeStamp:2025-03-28 08:09:01:587
ID:9967 SKID:AK0+188  timeStamp:2025-03-28 08:09:01:764
ID:9967 SKID:AK0+189  timeStamp:2025-03-28 08:09:01:967
ID:9967 SKID:AK0+190.5  timeStamp:2025-03-28 08:09:02:144
ID:9967 SKID:AK0+191.5  timeStamp:2025-03-28 08:09:02:330
ID:9967 SKID:AK0+193  timeStamp:2025-03-28 08:09:02:506
ID:9967 SKID:AK0+194.5  timeStamp:2025-03-28 08:09:02:693
ID:9967 SKID:AK0+195.5  timeStamp:2025-03-28 08:09:02:872
ID:9967 SKID:AK0+197  timeStamp:2025-03-28 08:09:03:57
ID:9967 SKID:AK0+198  timeStamp:2025-03-28 08:09:03:240
ID:9967 SKID:AK0+199  timeStamp:2025-03-28 08:09:03:417
ID:9967 SKID:AK0+200.5  timeStamp:2025-03-28 08:09:03:599
ID:9967 SKID:AK0+202  timeStamp:2025-03-28 08:09:03:776
ID:9967 SKID:AK0+203  timeStamp:2025-03-28 08:09:03:963
ID:9967 SKID:AK0+204.5  timeStamp:2025-03-28 08:09:04:145
ID:9967 SKID:AK0+205.5  timeStamp:2025-03-28 08:09:04:327
ID:9967 SKID:AK0+207  timeStamp:2025-03-28 08:09:04:511
ID:9967 SKID:AK0+208  timeStamp:2025-03-28 08:09:04:695
ID:9967 SKID:AK0+209.5  timeStamp:2025-03-28 08:09:04:891
ID:9967 SKID:AK0+210.5  timeStamp:2025-03-28 08:09:05:73
ID:9967 SKID:AK0+212  timeStamp:2025-03-28 08:09:05:249
ID:9967 SKID:AK0+213  timeStamp:2025-03-28 08:09:05:430
ID:9967 SKID:AK0+214.5  timeStamp:2025-03-28 08:09:05:618
ID:9967 SKID:AK0+216  timeStamp:2025-03-28 08:09:05:802
ID:9967 SKID:AK0+218.5  timeStamp:2025-03-28 08:09:06:163
ID:9967 SKID:AK0+217  timeStamp:2025-03-28 08:09:05:989
ID:9967 SKID:AK0+219.5  timeStamp:2025-03-28 08:09:06:331
ID:9967 SKID:AK0+220.5  timeStamp:2025-03-28 08:09:06:499
ID:9967 SKID:AK0+222  timeStamp:2025-03-28 08:09:06:672
ID:9967 SKID:AK0+223  timeStamp:2025-03-28 08:09:06:850
ID:9967 SKID:AK0+224.5  timeStamp:2025-03-28 08:09:07:31
ID:9967 SKID:AK0+225.5  timeStamp:2025-03-28 08:09:07:205
ID:9967 SKID:AK0+227  timeStamp:2025-03-28 08:09:07:679
ID:9967 SKID:AK0+228.5  timeStamp:2025-03-28 08:09:07:916
ID:9967 SKID:AK0+229.5  timeStamp:2025-03-28 08:09:08:86
ID:9967 SKID:AK0+231  timeStamp:2025-03-28 08:09:08:254
ID:9967 SKID:AK0+232  timeStamp:2025-03-28 08:09:08:421
