ID:9953 SKID:K1122+841.5  timeStamp:2025-03-28 08:08:24:557
ID:9953 SKID:K1122+411.5  timeStamp:2025-03-28 08:09:31:577
ID:9953 SKID:K1122+410.5  timeStamp:2025-03-28 08:09:31:759
ID:9953 SKID:K1122+409.5  timeStamp:2025-03-28 08:09:31:939
ID:9953 SKID:K1122+408  timeStamp:2025-03-28 08:09:32:121
ID:9953 SKID:K1122+407  timeStamp:2025-03-28 08:09:32:300
ID:9953 SKID:K1122+406  timeStamp:2025-03-28 08:09:32:477
ID:9953 SKID:K1122+404.5  timeStamp:2025-03-28 08:09:32:667
ID:9953 SKID:K1122+403.5  timeStamp:2025-03-28 08:09:32:843
ID:9953 SKID:K1122+402.5  timeStamp:2025-03-28 08:09:33:19
ID:9953 SKID:K1122+401  timeStamp:2025-03-28 08:09:33:200
ID:9953 SKID:K1122+400  timeStamp:2025-03-28 08:09:33:382
ID:9953 SKID:K1122+398.5  timeStamp:2025-03-28 08:09:33:558
ID:9953 SKID:K1122+397.5  timeStamp:2025-03-28 08:09:33:733
ID:9953 SKID:K1122+396.5  timeStamp:2025-03-28 08:09:33:914
ID:9953 SKID:K1122+395  timeStamp:2025-03-28 08:09:34:83
ID:9953 SKID:K1122+394  timeStamp:2025-03-28 08:09:34:258
ID:9953 SKID:K1122+393  timeStamp:2025-03-28 08:09:34:437
ID:9953 SKID:K1122+391.5  timeStamp:2025-03-28 08:09:34:619
ID:9953 SKID:K1122+390.5  timeStamp:2025-03-28 08:09:34:794
ID:9953 SKID:K1122+389.5  timeStamp:2025-03-28 08:09:34:970
ID:9953 SKID:K1122+388  timeStamp:2025-03-28 08:09:35:147
ID:9953 SKID:K1122+387  timeStamp:2025-03-28 08:09:35:322
ID:9953 SKID:K1122+386  timeStamp:2025-03-28 08:09:35:494
ID:9953 SKID:K1122+384.5  timeStamp:2025-03-28 08:09:35:663
ID:9953 SKID:K1122+383.5  timeStamp:2025-03-28 08:09:35:834
ID:9953 SKID:K1122+382.5  timeStamp:2025-03-28 08:09:36:16
ID:9953 SKID:K1122+381  timeStamp:2025-03-28 08:09:36:193
ID:9953 SKID:K1122+380  timeStamp:2025-03-28 08:09:36:370
ID:9953 SKID:K1122+378.5  timeStamp:2025-03-28 08:09:36:545
